id,category,currency,deadline_date,goal_amount,launch_time,amount_pledged,end_state,num_backers,country_location,usd_pledged_real,usd_goal_real,gender,age,backers_24hours
1001137002,Film & Video,GBP,3/28/14,2000,2/26/14 10:27,0,failed,0,GB,0,3326.6201,1,25,0
1001143049,Games,USD,12/1/14,25000,10/24/14 12:24,18431,canceled,71,US,18431,25000,1,47,27
1001149306,Publishing,USD,1/5/14,350,12/6/13 20:23,1067,successful,14,US,1067,350,0,52,5
100114978,Technology,GBP,6/13/15,5500,5/13/15 13:20,7157,successful,184,GB,11335.49,8711.0801,1,35,32
1001156528,Games,USD,5/9/12,12000,4/9/12 15:07,686,failed,14,US,686,12000,1,54,6
1001157858,Food,USD,6/21/15,28000,5/15/15 20:39,12024,failed,62,US,12024,28000,0,61,18
1001159174,Dance,USD,12/21/14,1500,11/21/14 8:02,1900,successful,47,US,1900,1500,1,20,18
1001165113,Music,USD,9/5/13,10000,8/6/13 4:02,11713,successful,195,US,11713,10000,1,33,89
10011702,Film & Video,GBP,8/9/16,10000,6/30/16 17:51,0,failed,0,GB,0,12966.8,0,32,0
1001181420,Music,USD,7/15/09,10000,6/20/09 22:15,10328,successful,65,US,10328,10000,0,46,30
1001188527,Fashion,EUR,6/14/16,2000,5/29/16 22:04,2028,successful,7,DE,2282.3201,2250.8101,1,50,0
1001190550,Fashion,EUR,6/26/16,10000,5/15/16 22:43,855,failed,25,DE,952.03998,11134.99,1,33,11
1001216413,Design,EUR,3/9/17,59000,1/22/17 16:53,4021,failed,50,FR,4264.6802,62575.57,1,56,9
1001217929,Film & Video,USD,3/16/14,2500,2/14/14 23:56,1186.6899,failed,15,US,1186.6899,2500,0,52,2
1001218320,Games,USD,8/12/12,800,6/13/12 5:33,45,failed,3,US,45,800,0,54,1
1001223817,Film & Video,USD,9/18/16,2000,8/29/16 22:44,310,failed,9,US,310,2000,1,31,4
1001227372,Film & Video,USD,6/9/12,3397.98,5/10/12 7:43,50,failed,1,US,50,3397.98,0,59,0
1001228129,Music,USD,6/24/17,2200,5/25/17 22:27,2415,successful,52,US,2415,2200,0,63,8
1001230250,Art,USD,7/12/10,3000,5/12/10 21:45,3125,successful,55,US,3125,3000,0,49,24
1001242672,Film & Video,USD,9/15/11,10000,8/1/11 17:35,1765,failed,34,US,1765,10000,0,18,15
1001243185,Film & Video,USD,4/24/11,5000,3/24/11 0:08,100,failed,1,US,100,5000,1,34,0
1001243867,Film & Video,GBP,6/4/13,125,5/14/13 10:17,242,successful,19,GB,376.94,194.7,1,61,7
1001244864,Film & Video,USD,12/6/14,3500,11/5/14 15:50,3585,successful,43,US,3585,3500,0,41,20
100124630,Film & Video,USD,9/5/15,40000,8/6/15 3:19,733,failed,18,US,733,40000,0,60,9
1001251896,Art,USD,2/15/12,1000,1/28/12 19:07,1145,successful,21,US,1145,1000,0,58,5
1001259618,Fashion,USD,3/31/15,10000,2/25/15 21:13,3238,failed,36,US,3238,10000,0,38,16
1001263250,Art,USD,12/25/14,30000,11/25/14 17:43,1152,failed,9,US,1152,30000,0,40,2
1001265769,Technology,USD,10/21/16,25000,9/6/16 10:00,227673,successful,2278,US,227673,25000,0,41,45
1001270191,Art,USD,4/3/13,10000,3/14/13 22:01,11511.1,successful,177,US,11511.1,10000,0,27,46
1001279854,Comics,USD,7/31/14,2500,6/25/14 17:27,2611,successful,75,US,2611,2500,0,31,20
1001288451,Publishing,GBP,7/9/17,50,6/9/17 2:20,33,failed,6,GB,42.810001,64.870003,1,20,1
1001292387,Design,USD,5/14/14,9225,4/14/14 4:54,1076,failed,32,US,1076,9225,0,35,0
1001295591,Publishing,USD,2/25/13,2200,1/26/13 3:06,2510,successful,31,US,2510,2200,1,32,13
100130008,Art,USD,8/30/14,550,7/31/14 23:40,708,successful,23,US,708,550,1,47,1
1001302417,Fashion,EUR,7/1/17,20000,5/22/17 11:38,1,failed,1,IT,1.14,22824.02,0,46,0
1001302832,Food,USD,2/21/13,3500,1/22/13 22:58,1278,failed,29,US,1278,3500,1,60,11
1001303993,Music,USD,7/16/12,1300,6/28/12 5:56,625,failed,10,US,625,1300,1,25,1
1001304256,Crafts,AUD,1/17/16,250,1/2/16 9:03,1009,successful,39,AU,709.07001,175.69,1,28,1
1001328623,Film & Video,USD,5/28/14,2500,5/7/14 23:32,3863.3701,successful,42,US,3863.3701,2500,1,33,14
1001333672,Publishing,GBP,8/3/13,1000,7/4/13 11:17,55,canceled,6,GB,85.389999,1552.55,1,62,2
1001338336,Fashion,USD,5/9/14,1500,4/22/14 2:33,247,failed,9,US,247,1500,1,64,1
1001338443,Film & Video,GBP,4/17/16,370,3/24/16 18:44,495,successful,17,GB,711.71002,531.97998,1,61,4
1001339505,Film & Video,USD,8/3/10,9000,6/24/10 13:34,171,failed,8,US,171,9000,0,35,0
1001340544,Art,USD,3/25/13,4500,2/20/13 20:45,5263,successful,107,US,5263,4500,1,39,30
100134337,Games,USD,5/30/12,10000,5/15/12 21:11,60,canceled,3,US,60,10000,0,36,1
1001344493,Publishing,USD,7/29/13,3800,6/29/13 2:37,272,failed,9,US,272,3800,0,42,0
1001347176,Journalism,USD,8/7/17,1500,7/12/17 23:47,1804,successful,33,US,1804,1500,1,30,0
1001348491,Games,USD,12/7/12,7000,10/23/12 14:43,7782,successful,130,US,7782,7000,0,47,31
1001352451,Food,CAD,8/15/14,15,7/16/14 5:03,6,failed,2,CA,5.5,13.76,0,33,0
1001353002,Games,NOK,11/7/15,50000,9/8/15 18:59,5,canceled,1,NO,0.57999998,5767.2798,0,23,0
1001353112,Fashion,USD,7/5/13,5000,6/5/13 2:50,0,failed,0,US,0,5000,1,57,0
1001366443,Film & Video,USD,5/12/17,7000,3/13/17 8:36,810,failed,10,US,810,7000,1,41,4
1001368898,Games,EUR,11/18/15,15000,10/19/15 20:10,1030,canceled,28,NL,1100.86,16031.98,1,27,11
1001373564,Design,USD,5/8/13,7500,4/10/13 2:00,41759,successful,1127,US,41759,7500,1,51,241
1001377540,Theater,USD,7/2/11,1971,5/30/11 5:52,2308.5,successful,53,US,2308.5,1971,1,30,15
1001404128,Photography,GBP,4/30/14,20000,3/26/14 0:45,25,failed,2,GB,42.189999,33751.859,1,58,1
1001407622,Design,USD,11/21/17,5350,11/7/17 22:41,2670,failed,35,US,2670,5350,1,27,9
1001423755,Art,GBP,11/22/13,9900,10/23/13 21:08,10015,successful,85,GB,16225.19,16038.88,0,20,11
1001432466,Food,GBP,9/8/15,250,8/9/15 20:29,340,successful,17,GB,524.38,385.57999,1,35,5
1001435839,Film & Video,USD,6/10/15,5000,5/11/15 19:37,0,failed,0,US,0,5000,1,37,0
1001442355,Games,USD,8/7/15,10000,7/8/15 14:01,14414,successful,102,US,14414,10000,0,18,10
1001442379,Games,USD,5/26/17,2000,5/5/17 12:47,2348,successful,17,US,2348,2000,0,56,3
100144828,Fashion,USD,3/21/14,1750,3/3/14 21:40,2190,successful,51,US,2190,1750,1,65,22
1001468086,Publishing,USD,4/5/15,2000,3/6/15 19:58,325,failed,6,US,325,2000,1,61,1
100147142,Music,USD,9/24/14,2250,8/25/14 2:33,40,failed,4,US,40,2250,0,56,1
1001473842,Food,USD,9/15/15,2000,8/31/15 17:28,0,failed,0,US,0,2000,1,19,0
1001476723,Photography,USD,7/9/14,60000,5/10/14 7:23,10820,failed,71,US,10820,60000,1,65,7
1001484182,Food,USD,10/15/15,25000,9/15/15 21:01,25816,successful,172,US,25816,25000,0,54,49
1001490622,Technology,AUD,10/24/14,33000,9/23/14 21:05,1110,canceled,5,AU,976.08002,29018.641,1,47,0
1001494526,Art,EUR,11/6/17,200000,9/7/17 18:55,0,failed,0,DE,0,233081.22,0,65,0
100149523,Music,AUD,8/25/15,4500,8/4/15 12:05,4767,undefined,0,"N,0""",3402.0801,3211.53,1,25,0
1001498884,Film & Video,AUD,6/2/15,250,5/8/15 10:16,842,successful,17,AU,649.89001,192.96001,1,41,5
1001502333,Technology,USD,11/3/17,200000,9/19/17 19:02,4236618.5,successful,5946,US,4236618.5,200000,1,32,2684
1001503577,Art,USD,12/11/13,4800,11/11/13 23:17,5080.2002,successful,102,US,5080.2002,4800,0,35,7
1001508135,Publishing,USD,8/15/14,7000,7/16/14 22:27,0,failed,0,US,0,7000,0,40,0
1001513743,Art,USD,11/4/14,8000,9/25/14 0:57,100,failed,1,US,100,8000,0,64,0
1001516983,Fashion,GBP,9/28/13,1500,8/28/13 18:58,279,failed,12,GB,447.79999,2407.55,1,42,5
1001523858,Music,MXN,4/17/17,7000,2/26/17 23:55,10,failed,1,MX,0.52999997,371.70999,0,38,0
1001524172,Photography,USD,7/24/11,6000,6/9/11 14:43,6022,successful,20,US,6022,6000,0,29,10
1001527526,Film & Video,CAD,12/25/13,7500,11/25/13 20:31,8422,successful,96,CA,7897.6001,7033.0098,1,62,34
1001529115,Fashion,USD,2/15/16,20000,12/17/15 23:37,1591,failed,6,US,1591,20000,1,47,3
1001529854,Design,AUD,1/16/16,200,12/17/15 10:38,0,failed,0,AU,0,140.55,0,46,0
1001542282,Publishing,EUR,11/9/15,1000000,9/10/15 23:03,10,failed,1,IT,10.76,1076403.1,1,54,0
1001543887,Food,USD,10/10/16,15000,9/10/16 14:25,15018,successful,145,US,15018,15000,0,65,37
1001548662,Publishing,USD,4/17/15,4500,3/3/15 0:58,0,canceled,0,US,0,4500,1,59,0
1001556760,Film & Video,USD,4/1/12,15000,2/1/12 23:40,785,failed,13,US,785,15000,0,55,6
1001560762,Comics,USD,12/23/14,65000,11/23/14 3:21,50,failed,2,US,50,65000,0,20,1
1001565620,Technology,USD,6/28/15,8500,4/29/15 16:49,0,failed,0,US,0,8500,1,29,0
1001566226,Fashion,GBP,8/1/13,600,7/2/13 21:53,138,failed,7,GB,209.10001,909.15002,1,65,1
1001567779,Design,USD,7/27/14,999,6/27/14 17:24,13757,successful,75,US,13757,999,0,36,6
1001570537,Film & Video,USD,3/25/16,15000,2/23/16 20:40,15040.33,successful,192,US,15040.33,15000,1,26,48
1001573862,Technology,USD,3/28/15,9000,2/26/15 19:35,0,failed,0,US,0,9000,1,54,0
1001575705,Dance,USD,8/7/16,3000,7/21/16 5:18,5,failed,1,US,5,3000,0,59,0
1001576108,Music,USD,6/25/16,7000,5/28/16 7:33,7453,successful,138,US,7453,7000,1,21,43
1001578248,Food,EUR,11/21/15,20000,10/22/15 23:10,185,failed,9,IT,195.73,21159.99,0,30,3
100158537,Music,GBP,8/1/15,2000,6/9/15 13:59,2712,successful,80,GB,4208.1699,3103.3701,1,33,7
1001591110,Film & Video,USD,11/1/13,50000,9/2/13 2:06,66554.563,successful,665,US,66554.563,50000,0,31,218
1001600663,Technology,USD,7/18/16,50000,6/13/16 22:56,5650,canceled,22,US,5650,50000,0,64,10
100161658,Music,USD,10/13/12,15000,8/24/12 15:28,130,failed,4,US,130,15000,0,55,1
100162622,Music,USD,11/1/09,2000,8/6/09 23:19,80,failed,4,US,80,2000,0,37,0
1001639879,Music,USD,7/12/14,3500,6/12/14 1:24,1005,failed,19,US,1005,3500,0,64,2
1001639910,Film & Video,USD,4/12/11,10000,2/25/11 17:34,0,failed,0,US,0,10000,1,55,0
1001650469,Design,USD,10/1/11,7000,9/1/11 20:44,8952.2197,successful,207,US,8952.2197,7000,0,47,42
1001656127,Music,USD,11/13/13,5000,10/28/13 16:41,140,failed,4,US,140,5000,0,38,1
1001664105,Art,USD,11/6/17,500,10/16/17 19:27,0,failed,0,US,0,500,1,18,0
1001685760,Fashion,USD,5/29/11,1,4/29/11 1:03,566,successful,3,US,566,1,0,39,1
1001687258,Technology,USD,1/22/16,500,11/23/15 15:36,0,failed,0,US,0,500,1,43,0
1001689284,Technology,EUR,7/31/17,5000,7/20/17 16:11,32374,successful,287,IE,38421.551,5934.0098,1,39,19
1001696224,Design,USD,5/15/14,40000,4/22/14 17:47,326,failed,4,US,326,40000,0,36,1
1001704257,Technology,USD,8/20/14,1000,7/21/14 21:25,0,failed,0,US,0,1000,1,28,0
1001708060,Film & Video,USD,3/8/16,500000,1/8/16 3:05,0,failed,0,US,0,500000,0,45,0
100171056,Photography,USD,12/19/14,18000,11/12/14 21:35,18625,successful,167,US,18625,18000,0,22,72
1001711592,Comics,USD,4/11/14,1000,3/12/14 17:05,1,failed,1,US,1,1000,0,45,0
1001714289,Film & Video,USD,6/26/12,800,5/30/12 23:40,1072,successful,18,US,1072,800,0,65,1
1001723373,Games,USD,1/27/13,6000,11/28/12 23:48,4636,failed,76,US,4636,6000,0,59,25
1001726950,Music,CAD,5/22/15,3500,4/7/15 22:00,51,failed,2,CA,41.799999,2868.8501,0,65,1
1001732009,Design,USD,8/9/14,25000,6/30/14 21:17,39693,suspended,647,US,39693,25000,0,20,217
100173367,Games,USD,6/2/17,19400,5/15/17 15:35,37522,successful,1053,US,37522,19400,1,51,409
100173829,Technology,CAD,11/11/17,40000,9/12/17 5:11,0,failed,0,CA,0,31343.051,0,40,0
1001751835,Film & Video,USD,12/21/12,12500,11/6/12 20:33,12857,successful,32,US,12857,12500,1,21,4
1001762923,Food,USD,3/21/13,2500,2/19/13 16:02,3712,successful,125,US,3712,2500,1,24,15
1001768094,Publishing,USD,3/28/11,28000,1/27/11 4:47,3775,failed,40,US,3775,28000,0,43,18
1001778275,Film & Video,USD,6/19/11,500,5/15/11 16:53,600,successful,25,US,600,500,1,34,8
1001780885,Art,USD,12/14/12,5500,11/14/12 17:34,7498.77,successful,118,US,7498.77,5500,1,49,30
1001786083,Publishing,USD,5/8/15,25000,3/9/15 17:08,0,failed,0,US,0,25000,0,25,0
1001787855,Art,NZD,5/10/15,10900,4/1/15 22:08,11066,successful,26,NZ,8226.9004,8103.4902,1,65,13
1001796633,Film & Video,USD,8/10/12,4000,7/7/12 2:09,296,failed,12,US,296,4000,1,50,2
100181036,Film & Video,USD,7/21/13,20000,6/21/13 22:31,756,failed,9,US,756,20000,1,42,4
1001813414,Design,AUD,7/3/16,15000,5/29/16 5:57,217,canceled,7,AU,163.07001,11272.26,1,55,2
1001814122,Games,USD,6/20/15,7500,5/17/15 17:49,9125,successful,182,US,9125,7500,1,55,81
1001817414,Music,USD,6/20/13,1000,5/21/13 19:19,1221,successful,54,US,1221,1000,1,34,18
1001820357,Film & Video,USD,1/5/14,25000,11/21/13 0:10,25712,successful,148,US,25712,25000,0,45,32
100182282,Publishing,GBP,11/24/13,30000,10/25/13 13:50,11,failed,1,GB,17.98,49034.031,1,65,0
1001823329,Music,USD,12/6/11,7500,11/5/11 22:21,8739.0098,successful,145,US,8739.0098,7500,0,50,30
10018239,Film & Video,GBP,4/8/16,3500,2/25/16 17:40,40,failed,2,GB,56.299999,4926.3901,1,59,0
1001838811,Film & Video,USD,4/11/12,750,3/15/12 21:16,865,successful,20,US,865,750,1,64,4
1001839289,Film & Video,USD,3/12/12,1000,2/11/12 13:57,91,failed,6,US,91,1000,1,35,1
1001842762,Music,USD,6/18/11,7000,5/19/11 21:34,100,failed,1,US,100,7000,1,37,0
1001846249,Comics,USD,11/10/16,5000,10/11/16 17:20,20,failed,3,US,20,5000,1,56,1
1001856035,Art,USD,12/10/11,2000,11/4/11 23:49,0,canceled,0,US,0,2000,0,46,0
1001857288,Journalism,USD,4/12/12,1287,3/13/12 1:45,227,failed,9,US,227,1287,1,21,4
1001863639,Games,GBP,10/24/16,3500,8/25/16 18:13,45,canceled,1,GB,54.669998,4251.9102,1,30,0
1001878319,Dance,USD,2/10/13,6000,1/11/13 13:37,6000,successful,63,US,6000,6000,1,40,20
100188605,Photography,USD,3/19/15,10000,2/17/15 19:45,10290,successful,61,US,10290,10000,0,20,14
1001892879,Film & Video,USD,8/27/17,2500,8/2/17 7:20,2575,successful,14,US,2575,2500,1,24,6
1001899204,Food,GBP,10/9/14,15000,8/25/14 19:19,0,failed,0,GB,0,24051.18,0,63,0
1001904214,Technology,GBP,6/21/15,1700000,4/22/15 22:40,970,canceled,4,GB,1525.47,2673502.5,1,43,0
1001904397,Film & Video,USD,3/6/11,7500,1/20/11 3:50,8294.6299,successful,116,US,8294.6299,7500,0,27,41
1001916592,Music,USD,11/14/12,800,9/25/12 3:26,815,successful,14,US,815,800,1,25,7
1001923268,Technology,USD,6/25/17,15000,5/26/17 17:33,30,failed,6,US,30,15000,1,61,1
1001924624,Comics,USD,10/23/12,60000,8/24/12 7:09,320,failed,6,US,320,60000,1,30,2
100194308,Design,USD,9/15/14,15000,8/16/14 6:00,935,failed,23,US,935,15000,1,64,8
1001951313,Design,USD,12/19/12,18000,11/14/12 12:19,87207.5,successful,2789,US,87207.5,18000,0,21,338
100196479,Publishing,USD,5/29/12,2000,5/9/12 19:17,0,failed,0,US,0,2000,0,45,0
1001967967,Art,USD,6/14/17,2500,5/15/17 16:28,185,failed,8,US,185,2500,1,43,3
1001973436,Fashion,USD,4/17/14,20000,3/18/14 21:28,1034,failed,21,US,1034,20000,0,57,10
1001975568,Fashion,USD,3/17/17,500,2/15/17 22:16,0,failed,0,US,0,500,1,65,0
1001979324,Film & Video,USD,11/30/17,10000,10/21/17 0:00,2935,failed,44,US,2935,10000,1,28,9
1001981525,Fashion,GBP,12/11/17,20000,11/10/17 19:01,20339,successful,213,GB,27208.27,26754.779,1,36,88
1001988165,Art,USD,2/6/14,3000,1/7/14 14:46,1189,failed,29,US,1189,3000,1,19,14
1001989065,Comics,USD,11/16/14,550,10/26/14 20:29,3318,successful,149,US,3318,550,1,48,37
1001991458,Publishing,USD,5/31/14,10000,5/1/14 17:47,101,failed,2,US,101,10000,1,40,0
1001994928,Film & Video,GBP,3/15/15,175,1/31/15 11:38,41,failed,5,GB,60.900002,259.92999,0,55,1
1002004487,Film & Video,USD,9/19/12,3000,8/15/12 3:42,165,failed,5,US,165,3000,1,28,1
1002005884,Film & Video,GBP,1/5/13,5500,12/6/12 14:04,5539.6899,successful,116,GB,8932.6797,8868.6797,1,27,32
1002007289,Film & Video,USD,11/25/13,25000,10/26/13 1:12,1185,failed,16,US,1185,25000,0,62,7
1002027893,Food,USD,5/7/12,5500,4/16/12 8:36,6510,successful,133,US,6510,5500,1,52,57
1002029488,Publishing,GBP,5/20/17,15000,4/20/17 13:07,40,failed,2,GB,51.360001,19261.391,1,49,0
1002031061,Design,USD,2/10/17,35000,1/1/17 7:06,9123,failed,69,US,9123,35000,1,47,10
1002042898,Publishing,USD,9/14/15,3000,8/5/15 21:42,80,failed,2,US,80,3000,0,65,1
1002045558,Film & Video,USD,6/30/17,14500,5/1/17 17:16,14875,successful,106,US,14875,14500,0,21,19
1002058532,Technology,USD,4/22/16,10000,3/8/16 23:50,17771,successful,27,US,17771,10000,1,41,2
1002058739,Games,USD,7/1/12,6055,5/17/12 14:46,0,canceled,0,US,0,6055,0,32,0
1002071867,Design,USD,11/13/14,20000,10/13/14 10:24,20563,successful,244,US,20563,20000,1,21,1
100207951,Film & Video,USD,7/14/12,600,6/27/12 2:33,10,canceled,1,US,10,600,1,34,0
1002085616,Photography,USD,12/11/14,3000,11/25/14 20:56,797,failed,27,US,797,3000,0,47,1
1002087593,Art,USD,11/20/14,350,11/7/14 1:31,161,failed,2,US,161,350,0,33,1
1002089437,Art,USD,2/17/11,4000,1/18/11 16:02,4600,successful,76,US,4600,4000,0,60,32
1002096459,Design,CAD,11/27/17,8000,10/28/17 11:05,946,failed,18,CA,734.81,6214.0698,0,31,0
1002098978,Design,EUR,5/5/16,150000,3/21/16 17:23,491,failed,16,IT,561.07001,171405.06,1,48,7
1002100913,Publishing,USD,5/16/11,200,4/16/11 22:26,0,failed,0,US,0,200,0,35,0
1002105969,Art,GBP,12/9/12,200,11/26/12 20:58,58,failed,2,GB,93.489998,322.39001,1,41,0
1002109548,Comics,USD,9/11/17,800,8/21/17 19:20,947,successful,50,US,947,800,1,48,22
1002117681,Food,USD,9/21/12,15000,8/22/12 18:29,16656,successful,160,US,16656,15000,0,26,41
1002117994,Fashion,USD,11/27/15,1500,10/28/15 20:34,0,failed,0,US,0,1500,1,32,0
100212057,Art,USD,2/19/11,3000,1/20/11 14:40,3005.3301,successful,46,US,3005.3301,3000,1,32,16
1002122038,Music,USD,1/2/12,3000,11/29/11 8:00,200,failed,4,US,200,3000,1,51,1
1002125056,Theater,USD,2/7/12,6500,12/24/11 22:20,1810,failed,21,US,1810,6500,1,58,10
1002125164,Art,USD,7/16/14,4000,7/1/14 1:27,0,failed,0,US,0,4000,0,41,0
100212849,Journalism,USD,5/17/16,2500,4/16/16 14:45,3184,successful,27,US,3184,2500,0,20,6
1002131859,Music,USD,9/12/16,20,8/10/16 16:47,5075,successful,152,US,5075,20,0,37,25
1002132449,Film & Video,USD,1/20/11,22000,12/21/10 5:50,0,failed,0,US,0,22000,1,41,0
1002132537,Music,USD,5/15/11,8000,4/8/11 15:56,9137,successful,106,US,9137,8000,1,28,53
1002133517,Music,USD,8/1/15,400,7/2/15 1:51,0,failed,0,US,0,400,1,54,0
1002139381,Publishing,USD,9/9/14,2000,7/31/14 0:54,2522,successful,51,US,2522,2000,1,47,23
1002139540,Publishing,USD,9/15/14,3021,8/31/14 20:40,113,failed,5,US,113,3021,0,59,0
1002140523,Games,USD,10/21/17,25000,9/21/17 17:00,7069,failed,191,US,7069,25000,0,54,30
1002151750,Technology,USD,7/26/14,15000,6/26/14 7:50,3877,failed,34,US,3877,15000,1,36,4
1002181673,Publishing,GBP,6/26/17,20000,4/28/17 21:03,40,failed,4,GB,51.91,25956.16,0,29,1
1002182970,Design,USD,6/28/12,500,5/29/12 16:48,838.01001,successful,31,US,838.01001,500,0,55,8
1002183790,Film & Video,GBP,1/8/18,850,12/21/17 11:19,413,live,11,GB,563.32001,1159.38,1,38,5
1002187988,Photography,GBP,5/16/13,300,3/27/13 20:54,0,canceled,0,GB,0,457.01999,0,20,0
1002189572,Technology,USD,4/23/15,18000,3/19/15 21:01,410,failed,4,US,410,18000,0,38,0
1002191351,Art,USD,2/18/15,25000,1/19/15 11:47,1250,failed,9,US,1250,25000,1,18,3
1002191592,Film & Video,USD,9/25/12,600,9/5/12 2:28,10,failed,1,US,10,600,0,32,0
1002193030,Games,GBP,7/21/16,5000,6/21/16 22:29,80,failed,6,GB,104.76,6547.5,1,60,2
1002193523,Art,USD,3/19/15,1100,2/17/15 17:34,0,failed,0,US,0,1100,1,41,0
1002208176,Art,USD,9/11/15,10000,7/28/15 5:01,10050,successful,32,US,10050,10000,1,30,13
1002211518,Technology,USD,11/11/14,98000,10/4/14 2:46,1,failed,1,US,1,98000,1,47,0
1002222234,Film & Video,USD,8/6/12,7500,6/22/12 2:14,691,failed,21,US,691,7500,0,43,6
1002222363,Art,USD,3/18/16,5000,2/17/16 18:55,33,failed,4,US,33,5000,1,50,0
1002226766,Publishing,USD,8/9/14,16000,6/10/14 23:15,375,canceled,5,US,375,16000,0,40,2
1002234028,Dance,USD,5/30/11,3500,5/18/11 20:06,3520,successful,30,US,3520,3500,1,53,13
100224840,Crafts,USD,3/1/17,2000,2/13/17 16:42,2025,successful,38,US,2025,2000,1,48,18
1002250421,Games,EUR,6/24/15,2000,6/3/15 17:12,1,canceled,1,DE,1.12,2240.3899,1,35,0
1002264833,Film & Video,USD,5/13/12,2500,5/3/12 21:51,2708,successful,40,US,2708,2500,0,56,12
1002269200,Music,USD,4/11/13,2000,3/12/13 17:27,0,failed,0,US,0,2000,1,59,0
1002272545,Games,USD,8/13/16,10200,7/14/16 0:01,20709.5,successful,1258,US,20709.5,10200,0,64,498
100227845,Publishing,USD,8/5/14,16000,7/14/14 22:22,17563,successful,136,US,17563,16000,1,51,53
1002287054,Music,USD,5/27/13,2500,5/6/13 1:54,12413,successful,240,US,12413,2500,1,28,19
1002289150,Design,USD,12/20/14,700,11/20/14 6:55,341,failed,5,US,341,700,1,36,0
1002294238,Publishing,USD,9/3/15,15000,8/4/15 17:38,0,failed,0,US,0,15000,0,45,0
1002295749,Food,USD,6/30/17,5500,5/31/17 3:06,275,canceled,2,US,275,5500,0,57,1
1002299677,Comics,GBP,6/28/15,200,5/14/15 16:00,1097,successful,89,GB,1713.9301,312.48001,0,23,19
1002304874,Art,USD,4/1/15,500,2/4/15 18:51,1745,successful,23,US,1745,500,1,46,1
100230798,Art,USD,3/19/15,1000,2/17/15 12:07,0,failed,0,US,0,1000,1,27,0
1002308373,Film & Video,USD,9/18/13,4000,9/4/13 5:15,4279,successful,60,US,4279,4000,0,37,25
1002312219,Film & Video,USD,8/10/14,5000,7/11/14 17:42,131,failed,6,US,131,5000,1,45,2
1002342607,Fashion,USD,5/1/16,13500,4/1/16 5:33,1383,failed,54,US,1383,13500,1,28,10
1002344676,Games,CAD,5/27/15,10000,4/27/15 19:00,3969,failed,120,CA,3189.75,8036.6499,1,48,45
1002355670,Art,USD,3/15/15,2300,2/13/15 5:52,2455,successful,58,US,2455,2300,1,37,22
1002363227,Film & Video,USD,2/17/13,3250,2/1/13 23:13,3606,successful,43,US,3606,3250,1,63,10
100236770,Games,USD,12/26/16,22500,11/26/16 2:30,345,failed,8,US,345,22500,0,31,2
1002368838,Food,AUD,11/22/14,4500,10/23/14 1:30,0,failed,0,AU,0,3835.01,1,60,0
1002371950,Film & Video,USD,9/15/12,5000,8/16/12 9:38,5975,successful,40,US,5975,5000,1,31,19
1002372799,Fashion,USD,10/29/17,50000,9/29/17 1:46,1525,canceled,29,US,1525,50000,0,42,1
1002379225,Technology,USD,6/15/17,5000,5/1/17 18:37,61416,canceled,103,US,61416,5000,0,59,6
1002382304,Games,USD,8/27/13,25000,8/7/13 1:07,91972.5,successful,622,US,91972.5,25000,1,62,76
1002383422,Film & Video,USD,7/8/11,5000,6/8/11 3:32,200,failed,9,US,200,5000,0,54,3
1002384825,Film & Video,USD,12/10/10,50000,10/11/10 20:07,0,failed,0,US,0,50000,0,61,0
1002388106,Games,USD,12/21/15,6000,11/21/15 19:38,31,canceled,4,US,31,6000,0,23,1
1002400187,Publishing,USD,7/23/17,500,6/3/17 22:46,525,successful,7,US,525,500,1,57,2
1002405311,Food,USD,4/29/15,25000,3/30/15 19:30,0,failed,0,US,0,25000,0,56,0
1002407161,Crafts,USD,9/3/14,2750,8/4/14 22:42,20,failed,1,US,20,2750,1,65,0
1002416983,Music,USD,7/16/14,2500,6/21/14 19:58,3100,successful,96,US,3100,2500,0,18,34
1002418598,Food,AUD,10/29/15,900,9/29/15 12:02,55,failed,4,AU,38.98,637.89001,1,50,2
10024216,Theater,USD,9/27/11,5000,9/2/11 9:33,0,failed,0,US,0,5000,1,27,0
1002421792,Music,USD,9/16/16,3000,8/15/16 14:20,3000,successful,60,US,3000,3000,1,33,24
1002436709,Film & Video,USD,9/30/12,10000,8/31/12 15:28,377,failed,13,US,377,10000,1,27,4
1002444966,Food,CHF,4/8/16,2300,3/9/16 21:23,3837,successful,32,CH,4009.53,2403.4199,0,28,8
100245014,Art,USD,1/30/11,7000,12/31/10 7:52,50,canceled,1,US,50,7000,0,44,0
1002451969,Film & Video,USD,2/13/12,5500,1/21/12 5:51,11001,successful,66,US,11001,5500,0,48,21
